agent_id,region,prefecture,commune,canton,operateur_source,sert_togocom,sert_moov,lon,lat,classe_operateur,unite_commune,prefecture_geom,coherence_geo,dist_km_BQ_ACT,dist_km_BQ_NR,dist_km_BQ_NOP,dist_km_MF_ACT,dist_km_MF_NR,dist_km_MF_NOP,dist_km_MU_ACT,dist_km_MU_NR,dist_km_MU_NOP,dist_km_AS_ACT,dist_km_AS_NR,dist_km_AS_NOP
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ed0,Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",True,True,1.1916730184585365,6.190687760154332,Moov + Togocom,Golfe 5,Golfe,Concordant,0.252,1.264,7.831,0.532,2.874,7.829,0.68,14.202,,0.043,2.151,7.138
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ecf,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",True,True,1.177985309610952,6.2493406716601125,Moov + Togocom,Agoè-Nyivé 1,Agoè-Nyivé,Concordant,2.804,4.152,4.166,0.909,3.614,9.471,3.52,12.817,,2.589,8.598,13.647
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ece,Maritime,Zio,Zio 2,Mission-Tové,"Moov, Togocom",True,True,1.1355908693920465,6.291316314217613,Moov + Togocom,Zio 2,Zio,Concordant,8.449,10.302,8.6,0.609,1.164,11.061,8.822,17.437,,8.89,14.872,19.924
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ecd,Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",True,True,1.1848218572579934,6.17615718865713,Moov + Togocom,Golfe 5,Golfe,Concordant,0.25,2.286,7.519,0.347,2.22,7.517,2.158,15.823,,0.183,2.276,6.343
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ecc,Maritime,Zio,Zio 2,Mission-Tové,Togocom,True,False,1.1338772741351755,6.293167477133174,Togocom seul,Zio 2,Zio,Concordant,8.704,10.559,8.842,0.445,1.05,11.219,9.088,17.653,,9.164,15.146,20.197
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ecb,Maritime,Golfe,Golfe 1,Bè-Est,Togocom,True,False,1.2833224128428578,6.164975343812893,Togocom seul,Golfe 1,Golfe,Concordant,0.68,2.285,4.885,0.183,5.507,4.89,9.785,11.775,,2.022,8.718,7.128
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eca,Maritime,Zio,Zio 2,Mission-Tové,Togocom,True,False,1.1337565034067245,6.296123000487834,Togocom seul,Zio 2,Zio,Concordant,9.02,10.874,8.959,0.213,1.217,11.538,9.392,17.716,,9.372,15.435,20.488
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ec9,Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",True,True,1.1839473308297759,6.176491123158787,Moov + Togocom,Golfe 5,Golfe,Concordant,0.272,2.388,7.622,0.262,2.323,7.619,2.138,15.871,,0.133,2.371,6.439
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ec8,Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,"Moov, Togocom",True,True,1.1553960752869603,6.256410901415301,Moov + Togocom,Agoè-Nyivé 2,Agoè-Nyivé,Concordant,4.172,5.982,6.204,1.221,4.54,8.361,4.4,15.176,,5.2,10.419,15.468
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ec7,Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",True,True,1.1768182301735355,6.217545353343804,Moov + Togocom,Agoè-Nyivé 3,Agoè-Nyivé,Concordant,1.789,1.69,6.8,0.684,0.83,7.568,0.924,14.025,,0.704,5.507,10.542
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ec6,Maritime,Zio,Zio 2,Mission-Tové,"Moov, Togocom",True,True,1.1283490129192688,6.297591935037605,Moov + Togocom,Zio 2,Zio,Concordant,9.376,11.232,9.577,0.802,0.999,11.592,9.798,18.333,,9.948,15.887,20.931
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ec5,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,True,False,1.175392595499524,6.2502415068104415,Togocom seul,Agoè-Nyivé 1,Agoè-Nyivé,Concordant,3.089,4.452,4.364,0.773,3.647,9.319,3.544,13.081,,2.89,8.796,13.853
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ec4,Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,"Moov, Togocom",True,True,1.1551533333333335,6.260598333333333,Moov + Togocom,Agoè-Nyivé 2,Agoè-Nyivé,Concordant,4.638,6.445,6.142,0.779,4.579,8.734,4.849,15.162,,5.361,10.831,15.885
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ec3,Maritime,Zio,Zio 2,Mission-Tové,Togocom,True,False,1.1205788837265782,6.294264841645209,Togocom seul,Zio 2,Zio,Concordant,9.392,11.24,10.284,1.68,0.772,11.124,9.903,19.126,,10.453,16.062,21.076
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ec2,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,True,False,1.175534741409108,6.250401327147058,Togocom seul,Agoè-Nyivé 1,Agoè-Nyivé,Concordant,3.087,4.447,4.342,0.755,3.667,9.343,3.565,13.062,,2.879,8.806,13.863
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ec1,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.283516025644817,6.164059197446552,Moov + Togocom,Golfe 1,Golfe,Concordant,0.576,2.278,4.856,0.161,5.475,4.861,9.843,11.875,,1.993,8.755,7.102
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ec0,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.2824764759566383,6.165607386321524,Moov + Togocom,Golfe 1,Golfe,Concordant,0.768,2.218,4.838,0.295,5.463,4.843,9.672,11.713,,1.979,8.615,7.077
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ebf,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",True,True,1.1738970569506553,6.248450792719664,Moov + Togocom,Agoè-Nyivé 1,Agoè-Nyivé,Concordant,3.105,4.51,4.605,0.992,3.423,9.064,3.317,13.279,,3.018,8.677,13.739
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ebe,Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,Moov,False,True,1.1381943735064026,6.2827320304343495,Moov seul,Agoè-Nyivé 2,Zio,Préfecture voisine,7.452,9.306,8.091,1.591,1.594,10.211,7.835,17.05,,8.123,13.909,18.955
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ebd,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",True,True,1.17568133568863,6.2484889049864965,Moov + Togocom,Agoè-Nyivé 1,Agoè-Nyivé,Concordant,2.945,4.334,4.433,0.967,3.462,9.215,3.361,13.084,,2.823,8.603,13.661
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ebc,Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,"Moov, Togocom",True,True,1.1516666666666666,6.256688333333333,Moov + Togocom,Agoè-Nyivé 2,Agoè-Nyivé,Concordant,4.265,6.102,6.6,1.131,4.639,8.16,4.581,15.583,,5.607,10.669,15.706
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ebb,Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,"Moov, Togocom",True,True,1.1403369741614617,6.279321991790606,Moov + Togocom,Agoè-Nyivé 2,Zio,Préfecture voisine,7.018,8.871,7.794,1.817,1.989,9.919,7.391,16.788,,7.726,13.462,18.508
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eba,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.2505681260476347,6.14155231597793,Moov + Togocom,Golfe 1,Golfe,Concordant,1.063,1.133,0.71,0.678,1.148,0.714,8.284,15.053,,0.969,6.361,2.811
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eb9,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.2506002526149014,6.141557067355173,Moov + Togocom,Golfe 1,Golfe,Concordant,1.067,1.137,0.713,0.68,1.152,0.717,8.286,15.052,,0.97,6.363,2.814
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eb8,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.205549163273565,6.120330577419335,Moov + Togocom,Golfe 4,Golfe,Concordant,0.857,0.807,5.046,0.254,0.513,5.041,8.572,19.24,,0.318,6.299,2.842
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eb7,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.2055788956278903,6.12034693111809,Moov + Togocom,Golfe 4,Golfe,Concordant,0.854,0.804,5.042,0.258,0.51,5.037,8.571,19.237,,0.315,6.297,2.838
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eb6,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.2510916666666667,6.141131666666666,Moov + Togocom,Golfe 1,Golfe,Concordant,1.005,1.189,0.781,0.748,1.2,0.785,8.357,15.081,,0.938,6.435,2.858
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eb5,Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,"Moov, Togocom",True,True,1.1528044796618886,6.256266451661456,Moov + Togocom,Agoè-Nyivé 2,Agoè-Nyivé,Concordant,4.196,6.027,6.487,1.181,4.63,8.188,4.488,15.463,,5.474,10.561,15.6
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eb4,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",True,True,1.1755316963196423,6.249214244648946,Moov + Togocom,Agoè-Nyivé 1,Agoè-Nyivé,Concordant,3.006,4.385,4.406,0.887,3.538,9.256,3.436,13.086,,2.853,8.684,13.742
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eb3,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.284012909988228,6.162042391732913,Moov + Togocom,Golfe 1,Golfe,Concordant,0.346,2.287,4.806,0.29,5.418,4.811,9.98,12.095,,1.894,8.849,7.057
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eb2,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.2010867946712065,6.127697750955769,Moov + Togocom,Golfe 4,Golfe,Concordant,0.881,0.92,5.133,0.942,1.17,5.128,7.667,18.792,,0.909,5.5,2.883
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eb1,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",True,True,1.2643766666666667,6.191998333333333,Moov + Togocom,Golfe 2,Golfe,Concordant,2.384,2.686,5.783,0.668,6.364,5.787,7.025,9.249,,4.017,6.731,7.537
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eb0,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.2500866955550538,6.141090654037198,Moov + Togocom,Golfe 1,Golfe,Concordant,1.007,1.078,0.682,0.655,1.089,0.685,8.288,15.119,,0.909,6.351,2.748
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eaf,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.2518409366335066,6.141473796140249,Moov + Togocom,Golfe 1,Golfe,Concordant,0.962,1.273,0.846,0.764,1.287,0.849,8.384,15.02,,1.0,6.477,2.946
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eae,Maritime,Golfe,Golfe 2,Bè-Centre,Togocom,True,False,1.2677753216632515,6.195190679702871,Togocom seul,Golfe 2,Golfe,Concordant,2.891,3.18,6.258,0.911,6.846,6.262,6.989,8.793,,4.359,7.187,8.043
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ead,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.2836083333333332,6.1613999999999995,Moov + Togocom,Golfe 1,Golfe,Concordant,0.284,2.233,4.736,0.373,5.346,4.741,9.968,12.169,,1.813,8.819,6.987
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eac,Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,"Moov, Togocom",True,True,1.1545416666666666,6.255198333333334,Moov + Togocom,Agoè-Nyivé 2,Agoè-Nyivé,Concordant,4.05,5.869,6.327,1.327,4.447,8.197,4.306,15.285,,5.26,10.356,15.4
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eab,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",True,True,1.1773366666666665,6.249156666666666,Moov + Togocom,Agoè-Nyivé 1,Agoè-Nyivé,Concordant,2.846,4.206,4.238,0.912,3.576,9.403,3.48,12.891,,2.655,8.604,13.657
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3eaa,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.2840273443109482,6.161981596478737,Moov + Togocom,Golfe 1,Golfe,Concordant,0.339,2.287,4.805,0.296,5.416,4.81,9.985,12.101,,1.89,8.852,7.056
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ea9,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.2521443759910638,6.141637818794029,Moov + Togocom,Golfe 1,Golfe,Concordant,0.948,1.308,0.872,0.771,1.322,0.876,8.393,14.992,,1.029,6.493,2.983
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ea8,Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,"Moov, Togocom",True,True,1.1559583333333334,6.254278333333334,Moov + Togocom,Agoè-Nyivé 2,Agoè-Nyivé,Concordant,3.93,5.738,6.202,1.324,4.296,8.204,4.155,15.141,,5.085,10.186,15.232
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ea7,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.2062834559635418,6.1292000109651,Moov + Togocom,Golfe 4,Golfe,Concordant,0.365,0.447,4.536,1.12,0.906,4.531,7.614,18.348,,0.556,5.313,2.285
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ea6,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.2060659366840996,6.130166156854306,Moov + Togocom,Golfe 4,Golfe,Concordant,0.45,0.54,4.522,1.217,1.013,4.516,7.505,18.269,,0.576,5.206,2.274
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ea5,Maritime,Golfe,Golfe 6,Baguida,Togocom,True,False,1.3381542622693188,6.187845634344843,Togocom seul,Golfe 6,Golfe,Concordant,2.186,8.85,11.443,2.128,12.055,11.448,6.911,10.516,,2.183,14.726,13.693
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ea4,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.206491718009849,6.1301669787715065,Moov + Togocom,Golfe 4,Golfe,Concordant,0.417,0.51,4.477,1.23,0.994,4.472,7.509,18.244,,0.529,5.206,2.229
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ea3,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.207875067483562,6.130491863993019,Moov + Togocom,Golfe 4,Golfe,Concordant,0.366,0.467,4.321,1.314,0.982,4.316,7.487,18.135,,0.381,5.176,2.072
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ea2,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.2094592087693758,6.130911786974065,Moov + Togocom,Golfe 4,Golfe,Concordant,0.391,0.48,4.141,1.431,1.004,4.136,7.46,18.005,,0.23,5.142,1.891
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ea1,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",True,True,1.2652583333333332,6.189873333333333,Moov + Togocom,Golfe 2,Golfe,Concordant,2.253,2.53,5.604,0.685,6.192,5.609,7.146,9.441,,3.775,6.772,7.401
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3ea0,Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,"Moov, Togocom",True,True,1.159069772141396,6.260431465256845,Moov + Togocom,Agoè-Nyivé 2,Agoè-Nyivé,Concordant,4.597,6.365,5.718,1.037,4.852,8.96,4.717,14.732,,4.947,10.599,15.661
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e9f,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.25077743144065,6.140786876288622,Moov + Togocom,Golfe 1,Golfe,Concordant,1.013,1.155,0.766,0.738,1.162,0.769,8.363,15.128,,0.892,6.432,2.816
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e9e,Maritime,Golfe,Golfe 6,Baguida,Togocom,True,False,1.3341633333333334,6.188703333333333,Togocom seul,Golfe 6,Golfe,Concordant,2.389,8.477,11.089,2.202,11.704,11.094,7.089,10.224,,2.354,14.295,13.335
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e9d,Maritime,Golfe,Golfe 4,Amoutivé,Moov,False,True,1.2074007920629557,6.130341967266498,Moov seul,Golfe 4,Golfe,Concordant,0.373,0.473,4.376,1.28,0.979,4.371,7.498,18.176,,0.43,5.19,2.127
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e9c,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.21065424595363,6.131783771678491,Moov + Togocom,Golfe 4,Golfe,Concordant,0.517,0.387,3.983,1.58,1.102,3.978,7.382,17.855,,0.221,5.059,1.737
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e9b,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.2103731222803318,6.1318725557701175,Moov + Togocom,Golfe 4,Golfe,Concordant,0.516,0.419,4.009,1.573,1.11,4.004,7.367,17.862,,0.241,5.046,1.764
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e9a,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.210222788501199,6.132578322410877,Moov + Togocom,Golfe 4,Golfe,Concordant,0.588,0.475,4.0,1.634,1.188,3.995,7.287,17.803,,0.32,4.966,1.76
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e99,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.21008872686736,6.133118919418528,Moov + Togocom,Golfe 4,Golfe,Concordant,0.644,0.524,3.995,1.681,1.248,3.99,7.226,17.758,,0.382,4.904,1.762
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e98,Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",True,True,1.3379916666666667,6.188523333333334,Moov + Togocom,Golfe 6,Golfe,Concordant,2.263,8.861,11.459,2.205,12.072,11.465,6.859,10.442,,2.259,14.715,13.709
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e97,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.2106433172482023,6.137068167541526,Moov + Togocom,Golfe 4,Golfe,Concordant,1.087,0.847,3.827,1.761,1.689,3.822,6.8,17.35,,0.269,4.475,1.671
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e96,Maritime,Golfe,Golfe 1,Bè-Est,Togocom,True,False,1.2786072927052254,6.166472107401227,Togocom seul,Golfe 1,Golfe,Concordant,0.968,1.862,4.525,0.276,5.157,4.531,9.239,11.664,,1.699,8.178,6.748
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e95,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.2527701227228172,6.1387261469835375,Moov + Togocom,Golfe 1,Golfe,Concordant,0.71,1.397,1.071,1.03,1.386,1.073,8.681,15.282,,0.776,6.747,3.003
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e94,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.2515093378595552,6.1402160564307895,Moov + Togocom,Golfe 1,Golfe,Concordant,0.911,1.238,0.867,0.836,1.24,0.87,8.464,15.164,,0.856,6.535,2.885
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e93,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.2110774785030471,6.136174874090678,Moov + Togocom,Golfe 4,Golfe,Concordant,0.999,0.737,3.801,1.824,1.593,3.796,6.906,17.41,,0.188,4.58,1.62
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e92,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.2110443264868176,6.135668737820066,Moov + Togocom,Golfe 4,Golfe,Concordant,0.943,0.687,3.817,1.876,1.536,3.812,6.961,17.461,,0.19,4.636,1.625
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e91,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.2109798914883427,6.136011096721315,Moov + Togocom,Golfe 4,Golfe,Concordant,0.979,0.724,3.815,1.845,1.574,3.81,6.922,17.432,,0.197,4.597,1.631
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e90,Maritime,Golfe,Golfe 4,Amoutivé,Moov,False,True,1.2108978668645352,6.13559507828816,Moov seul,Golfe 4,Golfe,Concordant,0.932,0.687,3.835,1.89,1.527,3.83,6.967,17.476,,0.207,4.642,1.641
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e8f,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.2819543081724079,6.163133883446924,Moov + Togocom,Golfe 1,Golfe,Concordant,0.524,2.086,4.655,0.359,5.274,4.66,9.723,11.993,,1.793,8.603,6.902
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e8e,Maritime,Golfe,Golfe 4,Amoutivé,Togocom,True,False,1.2110988781654686,6.13556466330521,Togocom seul,Golfe 4,Golfe,Concordant,0.934,0.674,3.814,1.883,1.525,3.809,6.973,17.468,,0.186,4.648,1.619
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e8d,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.2114955031381567,6.134269575261399,Moov + Togocom,Golfe 4,Golfe,Concordant,0.808,0.525,3.81,1.866,1.387,3.804,7.123,17.569,,0.226,4.797,1.588
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e8c,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.2797546216371152,6.166111672096285,Moov + Togocom,Golfe 1,Golfe,Concordant,0.93,1.959,4.61,0.37,5.239,4.615,9.372,11.688,,1.768,8.309,6.838
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e8b,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.211423315217577,6.133786420142784,Moov + Togocom,Golfe 4,Golfe,Concordant,0.755,0.483,3.833,1.815,1.332,3.827,7.174,17.62,,0.274,4.849,1.604
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e8a,Maritime,Golfe,Golfe 1,Bè-Est,Togocom,True,False,1.2791410516086774,6.1650474230947525,Togocom seul,Golfe 1,Golfe,Concordant,0.869,1.851,4.489,0.282,5.117,4.495,9.354,11.814,,1.641,8.26,6.722
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e89,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.2515038705717147,6.14003985246419,Moov + Togocom,Golfe 1,Golfe,Concordant,0.902,1.239,0.876,0.842,1.239,0.878,8.478,15.183,,0.838,6.546,2.882
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e88,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.2516705015433556,6.140185328762269,Moov + Togocom,Golfe 1,Golfe,Concordant,0.894,1.256,0.884,0.854,1.258,0.887,8.478,15.162,,0.86,6.551,2.902
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e87,Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",True,True,1.3406200000000001,6.189926666666666,Moov + Togocom,Golfe 6,Golfe,Concordant,2.338,9.189,11.789,2.278,12.402,11.794,6.568,10.452,,2.408,15.018,14.038
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e86,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",True,True,1.2649016666666666,6.1947399999999995,Moov + Togocom,Golfe 2,Golfe,Concordant,2.671,2.983,6.088,0.71,6.665,6.092,7.063,8.942,,4.317,6.869,7.822
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e85,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.2116052896907976,6.133887042145746,Moov + Togocom,Golfe 4,Golfe,Concordant,0.773,0.482,3.81,1.835,1.346,3.805,7.167,17.6,,0.254,4.84,1.582
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e84,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.2117710625180567,6.132968621261665,Moov + Togocom,Golfe 4,Golfe,Concordant,0.686,0.385,3.824,1.757,1.248,3.818,7.27,17.679,,0.267,4.944,1.584
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e83,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.2120948116851826,6.131669781138331,Moov + Togocom,Golfe 4,Golfe,Concordant,0.58,0.251,3.838,1.656,1.113,3.833,7.419,17.786,,0.127,5.092,1.588
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e82,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.2120431164559793,6.131879307773752,Moov + Togocom,Golfe 4,Golfe,Concordant,0.596,0.272,3.835,1.672,1.135,3.83,7.395,17.769,,0.148,5.068,1.586
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e81,Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",True,True,1.2108471952432522,6.131763833256105,Moov + Togocom,Golfe 4,Golfe,Concordant,0.522,0.368,3.964,1.589,1.102,3.959,7.387,17.846,,0.213,5.064,1.717
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-3e80,Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",True,True,1.2522033333333333,6.140026666666667,Moov + Togocom,Golfe 1,Golfe,Concordant,0.835,1.316,0.945,0.915,1.316,0.948,8.531,15.162,,0.868,6.608,2.958
